Event	ID	Name			Wwise Object Path	Notes
	243533429	Ally_Voice_Cancel			\VX\Ally\Ally_Voice_Cancel	
	378772636	Enemy_Cannon_Fire			\VX\Enemy\Enemy_Cannon_Fire	
	413417616	Ally_Cannon_Fire			\VX\Ally\Ally_Cannon_Fire	
	535045682	Ally_Cannon_Advance			\VX\Ally\Ally_Cannon_Advance	
	1050776119	Enemy_Shoot			\SFX\Enemy\Enemy_Shoot	
	1135788384	Ally_Player_Hidden			\VX\Ally\Ally_Player_Hidden	
	1337332127	Ally_Player_Far			\VX\Ally\Ally_Player_Far	
	1707855831	Ally_Ally_Death			\VX\Ally\Ally_Ally_Death	
	1807735670	Enemy_Cannon_Advance			\VX\Enemy\Enemy_Cannon_Advance	
	2376509257	Enemy_Voice_Cancel			\VX\Enemy\Enemy_Voice_Cancel	
	2988219764	Ally_Player_Kill			\VX\Ally\Ally_Player_Kill	
	3014529809	Ally_Barricade_State			\VX\Ally\Ally_Barricade_State	
	3114531655	Enemy_Steps			\SFX\Enemy\Enemy_Steps	
	3186371416	Ally_Cannon_Incoming			\VX\Ally\Ally_Cannon_Incoming	
	3457462997	Enemy_Barricade_State			\VX\Enemy\Enemy_Barricade_State	
	3687575925	Deafening_Recover			\SFX\Player\Deafening_Recover	
	3787232089	Enemy_Bullet_Miss			\SFX\Enemy\Enemy_Bullet_Miss	
	3891079404	Enemy_Cannon_Incoming			\VX\Enemy\Enemy_Cannon_Incoming	

Switch Group	ID	Name			Wwise Object Path	Notes
	1117085073	Character_Type			\Default Work Unit\Character_Type	
	1834394558	Surface			\Default Work Unit\Surface	

Switch	ID	Name	Switch Group			Notes
	408582737	Type6	Character_Type			
	408582738	Type5	Character_Type			
	408582739	Type4	Character_Type			
	408582740	Type3	Character_Type			
	408582741	Type2	Character_Type			
	408582742	Type1	Character_Type			
	504532776	Brick	Surface			
	2058049674	Wood	Surface			
	2449969375	Glass	Surface			
	2473969246	Metal	Surface			

State Group	ID	Name			Wwise Object Path	Notes
	3394146252	barricade_state			\Default Work Unit\barricade_state	

State	ID	Name	State Group			Notes
	231230354	broken	barricade_state			
	545371365	low	barricade_state			
	748895195	None	barricade_state			
	3094168564	intact	barricade_state			

Game Parameter	ID	Name			Wwise Object Path	Notes
	1240670792	Distance			\Default Work Unit\Distance	
	2103536148	Bark_Volume			\Default Work Unit\Bark_Volume	

Effect plug-ins	ID	Name	Type				Notes
	108076726	VX_Bar_F_Comm_Worker_Kill_voice_cancel_Yuna-001	.cache\E0\{E017B0A1-9E35-6B93-23E1-32330AA56AA2}.wem		\Containers\VX\NPC\Communard\Voice_Cancel\Yuna\VX_Bar_F_Comm_Worker_Kill_voice_cancel_Yuna-001		17762
	220576500	LTDC_SFX_Bullet_Hit_LayerWood_Random_2	.cache\F6\{F6D7A621-F674-4D16-0212-1162E529837C}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Wood\LTDC_SFX_Bullet_Hit_LayerWood_Random_2		12751
	244128652	LTDC_SFX_Bullet_Hit_LayerWood_Random_3	.cache\72\{72B5A3D1-7376-B6D1-B4E2-01AA1A445764}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Wood\LTDC_SFX_Bullet_Hit_LayerWood_Random_3		17696
	249299796	VX_Bar_F_Comm_Worker_Ally_Death_Yuna-001	.cache\50\{5021A9DE-EC9C-9A1F-B979-CF377CE482AF}.wem		\Containers\VX\NPC\Communard\Ally_Death\Yuna\VX_Bar_F_Comm_Worker_Ally_Death_Yuna-001		75579
	285971836	VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-004	.cache\9C\{9C1A6F67-141E-8242-64C8-FE58D4B9291C}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Yuna\VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-004		44987
	295262543	VX_Bar_F_Comm_Worker_Kill_voice_cancel_Yuna-003	.cache\0E\{0E264416-CFB6-EBEF-ED25-E805ADB8BA91}.wem		\Containers\VX\NPC\Communard\Voice_Cancel\Yuna\VX_Bar_F_Comm_Worker_Kill_voice_cancel_Yuna-003		19078
	301802129	LTDC_SFX_Bullet_Hit_LayerBrick_Random_3	.cache\A9\{A9D3E216-C20D-1C29-9DEF-2024004EE356}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Brick\LTDC_SFX_Bullet_Hit_LayerBrick_Random_3		39847
	302081551	VX_Bar_F_Comm_Worker_Player_Kill_Yuna-004	.cache\95\{95E27210-D043-1BC5-0AAC-278F45525418}.wem		\Containers\VX\NPC\Communard\Player_Kill\Yuna\VX_Bar_F_Comm_Worker_Player_Kill_Yuna-004		68054
	304231040	VX_Bar_F_Comm_Worker_Player_Far_Yuna-002	.cache\71\{71139299-03EB-957E-98D4-C5E5A2F05B3A}.wem		\Containers\VX\NPC\Communard\Player_Far\Yuna\VX_Bar_F_Comm_Worker_Player_Far_Yuna-002		76188
	345847656	LTDC_SFX_Bullet_Hit_LayerWood_Random_1	.cache\B4\{B46C692C-5EC7-D671-06BA-17ABECE1ECD3}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Wood\LTDC_SFX_Bullet_Hit_LayerWood_Random_1		14317
	375366214	LTDC_SFX_Bullet_Hit_LayerGlass_Random_2	.cache\56\{56884EB0-3B65-63D9-3397-2DA04AE45057}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Glass\LTDC_SFX_Bullet_Hit_LayerGlass_Random_2		41672
	379138049	VX_Bar_F_Comm_Worker_Player_Kill_Yuna-003	.cache\FF\{FF07D3D6-E880-BA16-FFC2-55EDF80D239D}.wem		\Containers\VX\NPC\Communard\Player_Kill\Yuna\VX_Bar_F_Comm_Worker_Player_Kill_Yuna-003		59155
	395081999	LTDC_SFX_Bullet_Hit_LayerBrick_Random_2	.cache\02\{02589DCA-C1B4-3068-901D-4E54ECB36F87}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Brick\LTDC_SFX_Bullet_Hit_LayerBrick_Random_2		44580
	410158620	VX_Bar_F_Comm_Worker_Player_Kill_Yuna-005	.cache\C8\{C8F6751E-7211-8400-1C1D-B5A400084B60}.wem		\Containers\VX\NPC\Communard\Player_Kill\Yuna\VX_Bar_F_Comm_Worker_Player_Kill_Yuna-005		55747
	428361906	VX_Bar_F_Comm_Worker_Cannon_Fired_Yuna-002	.cache\29\{29592258-FA3F-DFFD-B4AC-3F62930EB829}.wem		\Containers\VX\NPC\Communard\Cannon_Fire\Yuna\VX_Bar_F_Comm_Worker_Cannon_Fired_Yuna-002		49991
	432324440	VX_Bar_F_Comm_Worker_Player_Hidden_Yuna-001	.cache\F8\{F8D32E96-7444-3448-FA6A-88585338150C}.wem		\Containers\VX\NPC\Communard\Player_Hidden\Yuna\VX_Bar_F_Comm_Worker_Player_Hidden_Yuna-001		36845
	460059238	VX_Bar_F_Comm_Worker_Cannon_Advance_Yuna-001	.cache\64\{64175EB8-3CAB-1596-75EE-0F2190BE96D1}.wem		\Containers\VX\NPC\Communard\Cannon_Advance\Yuna\VX_Bar_F_Comm_Worker_Cannon_Advance_Yuna-001		92629
	512603057	LTDC_SFX_NPC_Shoot_Random_05	.cache\90\{9069CED1-A130-030A-538C-46DD0A6C46F8}.wem		\Containers\SFX\Characters\NPC\NPC_Shoot\LTDC_SFX_NPC_Shoot_Random_05		52220
	539000661	VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-005	.cache\48\{48B1B983-155B-21D6-3BE7-1351F93588D5}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Yuna\VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-005		67143
	568077254	LTDC_SFX_Bullet_Hit_LayerGlass_Random_1	.cache\08\{08026EAD-8FF1-D523-594A-3D4EE89A8BDD}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Glass\LTDC_SFX_Bullet_Hit_LayerGlass_Random_1		45780
	598654776	VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-001	.cache\35\{35C3CEB4-6173-95F9-68F4-2CA0319CD0CF}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Yuna\VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-001		50226
	629537322	LTDC_SFX_NPC_Shoot_Random_01	.cache\7F\{7F835A32-7E14-F0CD-1600-6866AFCDDF8C}.wem		\Containers\SFX\Characters\NPC\NPC_Shoot\LTDC_SFX_NPC_Shoot_Random_01		53445
	650838026	VX_Bar_F_Comm_Worker_Cannon_Fired_Yuna-003	.cache\0E\{0E164FE9-5678-3919-4A33-0F8A49E50DDB}.wem		\Containers\VX\NPC\Communard\Cannon_Fire\Yuna\VX_Bar_F_Comm_Worker_Cannon_Fired_Yuna-003		31409
	680321516	VX_Bar_F_Comm_Worker_Player_Hidden_Yuna-002	.cache\6F\{6FBD3D78-419A-B5F8-3C82-89AB60C2B352}.wem		\Containers\VX\NPC\Communard\Player_Hidden\Yuna\VX_Bar_F_Comm_Worker_Player_Hidden_Yuna-002		37783
	690331973	VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-002	.cache\F7\{F73EBE0A-6573-6568-AECF-1BB3D194761F}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Yuna\VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-002		33442
	732266218	LTDC_SFX_Bullet_Hit_LayerGlass_Random_3	.cache\38\{38050CBC-CCA5-5224-A021-535D7CB88F7E}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Glass\LTDC_SFX_Bullet_Hit_LayerGlass_Random_3		44875
	749417595	LTDC_SFX_Bullet_Hit_LayerMetal_Random_3	.cache\AE\{AEF3A6E4-3323-11B4-6CA9-1CA823C51D39}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Metal\LTDC_SFX_Bullet_Hit_LayerMetal_Random_3		17597
	751706015	VX_Bar_F_Comm_Worker_Kill_voice_cancel_Yuna-002	.cache\C7\{C7ED11EE-485E-24A3-68CF-848E9351CA7D}.wem		\Containers\VX\NPC\Communard\Voice_Cancel\Yuna\VX_Bar_F_Comm_Worker_Kill_voice_cancel_Yuna-002		15072
	751735329	VX_Bar_F_Comm_Worker_Cannon_Fired_Yuna-005	.cache\99\{9914F08E-41EB-F48D-CE07-D48E862631B6}.wem		\Containers\VX\NPC\Communard\Cannon_Fire\Yuna\VX_Bar_F_Comm_Worker_Cannon_Fired_Yuna-005		77288
	753169985	VX_Bar_F_Comm_Worker_Player_Hidden_Yuna-003	.cache\49\{496C12AC-2C01-049A-6BC6-E7BF35152EE5}.wem		\Containers\VX\NPC\Communard\Player_Hidden\Yuna\VX_Bar_F_Comm_Worker_Player_Hidden_Yuna-003		78772
	808397672	VX_Bar_F_Comm_Worker_Ally_Death_Yuna-003	.cache\A8\{A8EB51D8-5F63-18D6-92FF-D9AA2EF26690}.wem		\Containers\VX\NPC\Communard\Ally_Death\Yuna\VX_Bar_F_Comm_Worker_Ally_Death_Yuna-003		83256
	814165173	VX_Bar_F_Comm_Worker_Cannon_Advance_Yuna-002	.cache\12\{129D3931-830E-898C-B613-9D2E8C4BB615}.wem		\Containers\VX\NPC\Communard\Cannon_Advance\Yuna\VX_Bar_F_Comm_Worker_Cannon_Advance_Yuna-002		89871
	842328612	LTDC_SFX_Bullet_Hit_LayerMetal_Random_1	.cache\9B\{9B82547B-348C-F833-D661-7CF4B8A7ED65}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Metal\LTDC_SFX_Bullet_Hit_LayerMetal_Random_1		10346
	916788496	LTDC_SFX_NPC_Shoot_Random_03	.cache\2A\{2AEBB31C-D27E-2026-2677-9FF0C366451E}.wem		\Containers\SFX\Characters\NPC\NPC_Shoot\LTDC_SFX_NPC_Shoot_Random_03		51766
	917246979	LTDC_SFX_Bullet_Hit_LayerMetal_Random_2	.cache\30\{3046B50A-FBE6-B54E-4BCA-08BC59EFE390}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Metal\LTDC_SFX_Bullet_Hit_LayerMetal_Random_2		14398
	948386357	LTDC_SFX_NPC_Shoot_Random_02	.cache\B1\{B1B3CF0F-1C24-6E34-9578-18289DB95315}.wem		\Containers\SFX\Characters\NPC\NPC_Shoot\LTDC_SFX_NPC_Shoot_Random_02		52545
	994646334	VX_Bar_F_Comm_Worker_Player_Kill_Yuna-002	.cache\71\{71EB00FB-9656-7248-64D6-D90A656C7E15}.wem		\Containers\VX\NPC\Communard\Player_Kill\Yuna\VX_Bar_F_Comm_Worker_Player_Kill_Yuna-002		58360
	1026693139	LTDC_SFX_NPC_Shoot_Random_04	.cache\3C\{3CF590BC-BA8D-9690-7B12-6BCAE56E5490}.wem		\Containers\SFX\Characters\NPC\NPC_Shoot\LTDC_SFX_NPC_Shoot_Random_04		53346
	1053224894	VX_Bar_F_Comm_Worker_Ally_Death_Yuna-004	.cache\07\{07733571-ACF5-4ED8-E0B8-C558588B99F3}.wem		\Containers\VX\NPC\Communard\Ally_Death\Yuna\VX_Bar_F_Comm_Worker_Ally_Death_Yuna-004		80972

