Event	ID	Name			Wwise Object Path	Notes
	243533429	Ally_Voice_Cancel			\VX\Ally\Ally_Voice_Cancel	
	378772636	Enemy_Cannon_Fire			\VX\Enemy\Enemy_Cannon_Fire	
	413417616	Ally_Cannon_Fire			\VX\Ally\Ally_Cannon_Fire	
	535045682	Ally_Cannon_Advance			\VX\Ally\Ally_Cannon_Advance	
	1050776119	Enemy_Shoot			\SFX\Enemy\Enemy_Shoot	
	1135788384	Ally_Player_Hidden			\VX\Ally\Ally_Player_Hidden	
	1337332127	Ally_Player_Far			\VX\Ally\Ally_Player_Far	
	1707855831	Ally_Ally_Death			\VX\Ally\Ally_Ally_Death	
	1807735670	Enemy_Cannon_Advance			\VX\Enemy\Enemy_Cannon_Advance	
	2376509257	Enemy_Voice_Cancel			\VX\Enemy\Enemy_Voice_Cancel	
	2988219764	Ally_Player_Kill			\VX\Ally\Ally_Player_Kill	
	3014529809	Ally_Barricade_State			\VX\Ally\Ally_Barricade_State	
	3114531655	Enemy_Steps			\SFX\Enemy\Enemy_Steps	
	3186371416	Ally_Cannon_Incoming			\VX\Ally\Ally_Cannon_Incoming	
	3252427803	Ally_Shoot			\SFX\Ally\Ally_Shoot	
	3457462997	Enemy_Barricade_State			\VX\Enemy\Enemy_Barricade_State	
	3687575925	Deafening_Recover			\SFX\Player\Deafening_Recover	
	3787232089	Enemy_Bullet_Miss			\SFX\Enemy\Enemy_Bullet_Miss	
	3891079404	Enemy_Cannon_Incoming			\VX\Enemy\Enemy_Cannon_Incoming	

Switch Group	ID	Name			Wwise Object Path	Notes
	1117085073	Character_Type			\Default Work Unit\Character_Type	
	1834394558	Surface			\Default Work Unit\Surface	

Switch	ID	Name	Switch Group			Notes
	408582737	Type6	Character_Type			
	408582738	Type5	Character_Type			
	408582739	Type4	Character_Type			
	408582740	Type3	Character_Type			
	408582741	Type2	Character_Type			
	408582742	Type1	Character_Type			
	504532776	Brick	Surface			
	2058049674	Wood	Surface			
	2449969375	Glass	Surface			
	2473969246	Metal	Surface			

State Group	ID	Name			Wwise Object Path	Notes
	3394146252	barricade_state			\Default Work Unit\barricade_state	

State	ID	Name	State Group			Notes
	231230354	broken	barricade_state			
	545371365	low	barricade_state			
	748895195	None	barricade_state			
	3094168564	intact	barricade_state			

Game Parameter	ID	Name			Wwise Object Path	Notes
	1240670792	Distance			\Default Work Unit\Distance	
	2103536148	Bark_Volume			\Default Work Unit\Bark_Volume	

Effect plug-ins	ID	Name	Type				Notes
	61329304	VX_Bar_F_Comm_Military_Barricade_Low_Yuna-003	.cache\E6\{E6A29F6A-488E-F027-66B1-A25CACFB70DB}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Low\Yuna\VX_Bar_F_Comm_Military_Barricade_Low_Yuna-003		137072
	74236212	VX_Bar_F_Comm_Worker_Player_Far_Yuna-001	.cache\E5\{E5FB028E-2A3C-3C70-7413-69AA25B08FC0}.wem		\Containers\VX\NPC\Communard\Player_Far\Yuna\VX_Bar_F_Comm_Worker_Player_Far_Yuna-001		200592
	77611769	VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-003	.cache\75\{75CCD878-CA5D-BE08-6D13-6F72F4F24B3E}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Yuna\VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-003		179280
	81162940	VX_Bar_M_Comm_Worker_Barricade_Low_Thomas-006	.cache\E6\{E6B3320E-DE7B-4422-0D61-82CB3519278A}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Low\Thomas\VX_Bar_M_Comm_Worker_Barricade_Low_Thomas-006		377032
	91695325	VX_Bar_M_Comm_Worker_Cannon_Advance_Thomas-002	.cache\D6\{D6190208-DCA7-8FBC-118A-6CBACFB0E147}.wem		\Containers\VX\NPC\Communard\Cannon_Advance\Thomas\VX_Bar_M_Comm_Worker_Cannon_Advance_Thomas-002		226704
	103859931	VX_Bar_F_Comm_Military_Barricade_Destroyed_Yuna-005	.cache\FD\{FD922E7B-9B72-13CF-39B8-E7FD9CC83A71}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Destroyed\Yuna\VX_Bar_F_Comm_Military_Barricade_Destroyed_Yuna-005		256404
	104512276	VX_Bar_M_Comm_Worker_Cannon_Fired_Loris-001	.cache\63\{630A21A5-0B3B-7274-BD9A-546EF7B51430}.wem		\Containers\VX\NPC\Communard\Cannon_Fire\Loris\VX_Bar_M_Comm_Worker_Cannon_Fired_Loris-001		167384
	108076727	VX_Bar_F_Comm_Worker_Kill_voice_cancel_Yuna-001	.cache\96\{960F4834-07E4-EBC6-0E73-B1B4AD1FC153}.wem		\Containers\VX\NPC\Communard\Voice_Cancel\Yuna\VX_Bar_F_Comm_Worker_Kill_voice_cancel_Yuna-001		52754
	114337684	VX_Bar_M_Comm_Worker_Kill_voice_cancel_Thomas-003	.cache\E6\{E6A6A81D-60D5-28F2-A27E-E87BCC310009}.wem		\Containers\VX\NPC\Communard\Voice_Cancel\Thomas\VX_Bar_M_Comm_Worker_Kill_voice_cancel_Thomas-003		33156
	150509865	VX_Bar_M_Comm_Worker_Barricade_Low_Loris-001	.cache\37\{372C5208-3C8D-B327-0E93-FD70494E4857}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Low\Loris\VX_Bar_M_Comm_Worker_Barricade_Low_Loris-001		134204
	159682920	VX_Bar_M_Comm_Worker_Player_Far_Thomas-001	.cache\C2\{C2609186-D77A-892D-36B3-F6A3CB46D89C}.wem		\Containers\VX\NPC\Communard\Player_Far\Thomas\VX_Bar_M_Comm_Worker_Player_Far_Thomas-001		262368
	160026910	VX_Bar_M_Comm_Worker_Kill_voice_cancel_Loris-003	.cache\70\{70F06D84-33B3-4DFD-7001-1D062320B7DC}.wem		\Containers\VX\NPC\Communard\Voice_Cancel\Loris\VX_Bar_M_Comm_Worker_Kill_voice_cancel_Loris-003		43628
	171762569	VX_Bar_M_Comm_Worker_Kill_voice_cancel_Thomas-001	.cache\61\{61D15D2E-60D5-A25A-8899-FE6043DAFC6F}.wem		\Containers\VX\NPC\Communard\Voice_Cancel\Thomas\VX_Bar_M_Comm_Worker_Kill_voice_cancel_Thomas-001		39554
	177990742	VX_Bar_M_Comm_Worker_Player_Hidden_Thomas-003	.cache\1E\{1E317603-9EFB-6135-0BBD-4314F1FCF6D7}.wem		\Containers\VX\NPC\Communard\Player_Hidden\Thomas\VX_Bar_M_Comm_Worker_Player_Hidden_Thomas-003		158088
	187208133	VX_Bar_M_Comm_Worker_Cannon_Fired_Loris-003	.cache\14\{146D6B38-4BEA-A103-9095-2F5442BED07B}.wem		\Containers\VX\NPC\Communard\Cannon_Fire\Loris\VX_Bar_M_Comm_Worker_Cannon_Fired_Loris-003		198612
	194189027	VX_Bar_M_Comm_Worker_Player_Kill_Thomas-003	.cache\A4\{A4B0A210-B154-6782-6BA6-214ADDF64412}.wem		\Containers\VX\NPC\Communard\Player_Kill\Thomas\VX_Bar_M_Comm_Worker_Player_Kill_Thomas-003		256848
	194862193	VX_Bar_M_Comm_Worker_Kill_voice_cancel_Loris-002	.cache\B6\{B6A608BD-5071-0C5B-8A6C-FD9174842164}.wem		\Containers\VX\NPC\Communard\Voice_Cancel\Loris\VX_Bar_M_Comm_Worker_Kill_voice_cancel_Loris-002		36498
	220576500	LTDC_SFX_Bullet_Hit_LayerWood_Random_2	.cache\79\{79B84039-3762-9631-5D7A-9AD885D3D110}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Wood\LTDC_SFX_Bullet_Hit_LayerWood_Random_2		32314
	244128652	LTDC_SFX_Bullet_Hit_LayerWood_Random_3	.cache\64\{647D5698-D6CA-DA76-5A5E-94FA233E1630}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Wood\LTDC_SFX_Bullet_Hit_LayerWood_Random_3		44370
	246473406	VX_Bar_M_Comm_Worker_Cannon_Incoming_Loris-001	.cache\93\{930B583A-269C-362F-1F0D-735B32E9D8DB}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Loris\VX_Bar_M_Comm_Worker_Cannon_Incoming_Loris-001		105348
	249299797	VX_Bar_F_Comm_Worker_Ally_Death_Yuna-001	.cache\6B\{6B1CDB99-1BFE-22B2-6D54-4C40462D1606}.wem		\Containers\VX\NPC\Communard\Ally_Death\Yuna\VX_Bar_F_Comm_Worker_Ally_Death_Yuna-001		240052
	252446094	VX_Bar_F_Comm_Military_Barricade_Low_Yuna-001	.cache\7B\{7B559465-8A63-48E4-5810-1B6CB4EE569E}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Low\Yuna\VX_Bar_F_Comm_Military_Barricade_Low_Yuna-001		234644
	253481665	VX_Bar_M_Comm_Worker_Ally_Death_Loris-002	.cache\A3\{A3316A9C-A542-E02C-307C-6C0778C1BAE8}.wem		\Containers\VX\NPC\Communard\Ally_Death\Loris\VX_Bar_M_Comm_Worker_Ally_Death_Loris-002		207404
	285971837	VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-004	.cache\3B\{3B8329F7-8F4D-A0B5-5564-86EA9293016C}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Yuna\VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-004		132604
	290830881	VX_Bar_M_Comm_Worker_Barricade_Low_Thomas-004	.cache\13\{130AE5B2-50C4-F53A-C492-127D9889B7F0}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Low\Thomas\VX_Bar_M_Comm_Worker_Barricade_Low_Thomas-004		392542
	293512672	VX_Bar_M_Comm_Worker_Player_Kill_Loris-001	.cache\59\{5928ABA0-BC98-A814-577A-0BFAC4E2DD69}.wem		\Containers\VX\NPC\Communard\Player_Kill\Loris\VX_Bar_M_Comm_Worker_Player_Kill_Loris-001		204198
	293548958	VX_Bar_M_Comm_Worker_Cannon_Incoming_Loris-005	.cache\18\{187F8CBA-73A9-2FD5-1404-528F78343A1A}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Loris\VX_Bar_M_Comm_Worker_Cannon_Incoming_Loris-005		198708
	295262544	VX_Bar_F_Comm_Worker_Kill_voice_cancel_Yuna-003	.cache\46\{461529AF-C2E6-123F-00BA-3D4DD454958A}.wem		\Containers\VX\NPC\Communard\Voice_Cancel\Yuna\VX_Bar_F_Comm_Worker_Kill_voice_cancel_Yuna-003		54564
	301802129	LTDC_SFX_Bullet_Hit_LayerBrick_Random_3	.cache\4B\{4B9A2C4B-7A38-62D7-81C8-281B2800D554}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Brick\LTDC_SFX_Bullet_Hit_LayerBrick_Random_3		113558
	302081552	VX_Bar_F_Comm_Worker_Player_Kill_Yuna-004	.cache\02\{0298AB68-F847-01D1-43A6-3E155E448A8C}.wem		\Containers\VX\NPC\Communard\Player_Kill\Yuna\VX_Bar_F_Comm_Worker_Player_Kill_Yuna-004		215352
	304231041	VX_Bar_F_Comm_Worker_Player_Far_Yuna-002	.cache\E7\{E7A03FF7-F557-FD55-9346-BA9A97A91997}.wem		\Containers\VX\NPC\Communard\Player_Far\Yuna\VX_Bar_F_Comm_Worker_Player_Far_Yuna-002		234186
	322292684	VX_Bar_M_Comm_Worker_Ally_Death_Thomas-002	.cache\97\{97A0264F-76D9-554B-638B-79356BFA6845}.wem		\Containers\VX\NPC\Communard\Ally_Death\Thomas\VX_Bar_M_Comm_Worker_Ally_Death_Thomas-002		254160
	341591421	VX_Bar_M_Comm_Worker_Barricade_Low_Thomas-002	.cache\21\{215A5180-DB95-BE7B-FE5B-4C8605ECE044}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Low\Thomas\VX_Bar_M_Comm_Worker_Barricade_Low_Thomas-002		235042
	344236200	VX_Bar_M_Comm_Worker_Ally_Death_Loris-001	.cache\F2\{F2472CFA-A3BC-08EE-0314-271C406A68B4}.wem		\Containers\VX\NPC\Communard\Ally_Death\Loris\VX_Bar_M_Comm_Worker_Ally_Death_Loris-001		163458
	345847656	LTDC_SFX_Bullet_Hit_LayerWood_Random_1	.cache\D9\{D97BE36B-BD73-64B1-F8E2-3FD7BDEED646}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Wood\LTDC_SFX_Bullet_Hit_LayerWood_Random_1		35168
	360843706	VX_Bar_M_Comm_Worker_Ally_Death_Thomas-001	.cache\1A\{1AD7ACC1-7719-3AED-0A93-AE870078477C}.wem		\Containers\VX\NPC\Communard\Ally_Death\Thomas\VX_Bar_M_Comm_Worker_Ally_Death_Thomas-001		446732
	368744987	VX_Bar_M_Comm_Worker_Cannon_Incoming_Loris-002	.cache\C0\{C0B85E04-26B1-3544-19A1-565631370AED}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Loris\VX_Bar_M_Comm_Worker_Cannon_Incoming_Loris-002		166664
	375366214	LTDC_SFX_Bullet_Hit_LayerGlass_Random_2	.cache\1E\{1EAAEDB9-1031-9E09-98C4-E9FDAB574191}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Glass\LTDC_SFX_Bullet_Hit_LayerGlass_Random_2		109052
	378647219	VX_Bar_M_Comm_Worker_Player_Hidden_Thomas-001	.cache\02\{02A5CA1B-8A94-29A9-1076-A4B8228021B1}.wem		\Containers\VX\NPC\Communard\Player_Hidden\Thomas\VX_Bar_M_Comm_Worker_Player_Hidden_Thomas-001		119434
	379138050	VX_Bar_F_Comm_Worker_Player_Kill_Yuna-003	.cache\E1\{E166541B-CD48-D4EE-1041-AC7C483BE0C7}.wem		\Containers\VX\NPC\Communard\Player_Kill\Yuna\VX_Bar_F_Comm_Worker_Player_Kill_Yuna-003		170184
	380039734	VX_Bar_F_Comm_Military_Barricade_Low_Yuna-005	.cache\49\{4949C363-5105-77FC-A93A-1DB7A0C05F74}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Low\Yuna\VX_Bar_F_Comm_Military_Barricade_Low_Yuna-005		158838
	381436516	VX_Bar_M_Comm_Worker_Cannon_Incoming_Thomas-001	.cache\E3\{E393124B-799A-8D5A-187E-80E35C2C87E0}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Thomas\VX_Bar_M_Comm_Worker_Cannon_Incoming_Thomas-001		157074
	395081999	LTDC_SFX_Bullet_Hit_LayerBrick_Random_2	.cache\98\{98B14C25-D22C-5CFF-3F46-EEC99CD52418}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Brick\LTDC_SFX_Bullet_Hit_LayerBrick_Random_2		126378
	402657289	VX_Bar_M_Comm_Worker_Barricade_Destroyed_Loris-002	.cache\11\{1153F1E4-D8F2-A5F1-00D3-ED9C15B6C0C3}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Destroyed\Loris\VX_Bar_M_Comm_Worker_Barricade_Destroyed_Loris-002		139270
	407561354	VX_Bar_M_Comm_Worker_Cannon_Fired_Thomas-002	.cache\80\{80EF9711-D181-07ED-694C-C2920BE8C5DE}.wem		\Containers\VX\NPC\Communard\Cannon_Fire\Thomas\VX_Bar_M_Comm_Worker_Cannon_Fired_Thomas-002		106796
	410158621	VX_Bar_F_Comm_Worker_Player_Kill_Yuna-005	.cache\05\{0580A085-1555-88F7-CA3F-CD7138DD711F}.wem		\Containers\VX\NPC\Communard\Player_Kill\Yuna\VX_Bar_F_Comm_Worker_Player_Kill_Yuna-005		163186
	416606985	VX_Bar_M_Comm_Worker_Ally_Death_Thomas-004	.cache\97\{97051059-E982-D456-586B-5676AF6FD941}.wem		\Containers\VX\NPC\Communard\Ally_Death\Thomas\VX_Bar_M_Comm_Worker_Ally_Death_Thomas-004		115008
	419946601	VX_Bar_M_Comm_Worker_Cannon_Fired_Thomas-004	.cache\09\{094BB5D7-279F-D33D-8C42-F1DFE86485A5}.wem		\Containers\VX\NPC\Communard\Cannon_Fire\Thomas\VX_Bar_M_Comm_Worker_Cannon_Fired_Thomas-004		620278
	428361907	VX_Bar_F_Comm_Worker_Cannon_Fired_Yuna-002	.cache\E3\{E3D21DEB-DB96-B9DE-85BB-74E3BF668F89}.wem		\Containers\VX\NPC\Communard\Cannon_Fire\Yuna\VX_Bar_F_Comm_Worker_Cannon_Fired_Yuna-002		147204
	432324441	VX_Bar_F_Comm_Worker_Player_Hidden_Yuna-001	.cache\52\{527A37FA-DA71-A3DC-E082-B2F281A31ED5}.wem		\Containers\VX\NPC\Communard\Player_Hidden\Yuna\VX_Bar_F_Comm_Worker_Player_Hidden_Yuna-001		118946
	443853012	VX_Bar_M_Comm_Military_Barricade_Destroyed_Thomas-002	.cache\C6\{C630D688-0B84-E59F-3A26-883A2F59E566}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Destroyed\Thomas\VX_Bar_M_Comm_Military_Barricade_Destroyed_Thomas-002		192050
	460059239	VX_Bar_F_Comm_Worker_Cannon_Advance_Yuna-001	.cache\EF\{EFDA9AC1-F294-59AD-2D6C-FC2DE650FC62}.wem		\Containers\VX\NPC\Communard\Cannon_Advance\Yuna\VX_Bar_F_Comm_Worker_Cannon_Advance_Yuna-001		264626
	465528593	VX_Bar_F_Comm_Military_Barricade_Destroyed_Yuna-001	.cache\56\{56482FEF-99AC-9CB1-D34B-7F81203D3B08}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Destroyed\Yuna\VX_Bar_F_Comm_Military_Barricade_Destroyed_Yuna-001		178536
	481105038	VX_Bar_M_Comm_Worker_Kill_voice_cancel_Thomas-002	.cache\71\{71193835-62EC-7066-ACF2-B680D0BEC2D5}.wem		\Containers\VX\NPC\Communard\Voice_Cancel\Thomas\VX_Bar_M_Comm_Worker_Kill_voice_cancel_Thomas-002		45420
	485775961	VX_Bar_M_Comm_Worker_Barricade_Destroyed_Loris-005	.cache\A3\{A3D81578-0B1A-F3AA-50AA-F9AE0D116A9A}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Destroyed\Loris\VX_Bar_M_Comm_Worker_Barricade_Destroyed_Loris-005		229004
	486481216	VX_Bar_M_Comm_Worker_Cannon_Incoming_Thomas-002	.cache\81\{81B47994-DC53-764F-D0D0-D1FC0D6A0AEA}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Thomas\VX_Bar_M_Comm_Worker_Cannon_Incoming_Thomas-002		201028
	512560984	VX_Bar_M_Comm_Worker_Cannon_Fired_Thomas-001	.cache\85\{8558823D-D5C7-C978-AD2A-F62D5AA6A30B}.wem		\Containers\VX\NPC\Communard\Cannon_Fire\Thomas\VX_Bar_M_Comm_Worker_Cannon_Fired_Thomas-001		140604
	512603057	LTDC_SFX_NPC_Shoot_Random_05	.cache\AF\{AFFF9F95-D436-7ADF-8721-0A5B0507B700}.wem		\Containers\SFX\Characters\NPC\NPC_Shoot\LTDC_SFX_NPC_Shoot_Random_05		192096
	521343622	VX_Bar_M_Comm_Worker_Player_Kill_Loris-002	.cache\B1\{B12B3020-B6DE-82B3-6AAD-20B4D7E2FF9E}.wem		\Containers\VX\NPC\Communard\Player_Kill\Loris\VX_Bar_M_Comm_Worker_Player_Kill_Loris-002		199050
	528433247	VX_Bar_M_Comm_Worker_Barricade_Low_Thomas-003	.cache\E6\{E61E6E64-EA1F-077A-53D3-FAEC7AD057C5}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Low\Thomas\VX_Bar_M_Comm_Worker_Barricade_Low_Thomas-003		230402
	537419742	VX_Bar_M_Comm_Worker_Player_Kill_Loris-003	.cache\B5\{B5ADC835-7EB6-B0DD-C645-67FC3ACD3901}.wem		\Containers\VX\NPC\Communard\Player_Kill\Loris\VX_Bar_M_Comm_Worker_Player_Kill_Loris-003		219308
	539000662	VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-005	.cache\21\{21F672E1-A7F0-CE37-9B61-278248D08CBA}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Yuna\VX_Bar_F_Comm_Worker_Cannon_Incoming_Yuna-005		214264
	541851730	VX_Bar_M_Comm_Worker_Player_Kill_Thomas-002	.cache\86\{867B5E96-BD3F-E5EA-EDC9-D70512AA1A1E}.wem		\Containers\VX\NPC\Communard\Player_Kill\Thomas\VX_Bar_M_Comm_Worker_Player_Kill_Thomas-002		188172
	543629929	VX_Bar_M_Comm_Worker_Cannon_Fired_Loris-005	.cache\62\{6224C089-8FB6-6033-B9D6-36EBB3FF69FF}.wem		\Containers\VX\NPC\Communard\Cannon_Fire\Loris\VX_Bar_M_Comm_Worker_Cannon_Fired_Loris-005		438384
	568077254	LTDC_SFX_Bullet_Hit_LayerGlass_Random_1	.cache\1B\{1BA2140A-AB59-931E-D545-F23D3206D1BC}.wem		\Containers\SFX\Characters\NPC\Bullet_Hit\Bullet_Hit_Surface\Bullet_Hit_Glass\LTDC_SFX_Bullet_Hit_LayerGlass_Random_1		145000
	568867366	VX_Bar_M_Comm_Worker_Cannon_Incoming_Loris-004	.cache\26\{26BE5EBB-9074-A588-1AD6-20FC0A48698D}.wem		\Containers\VX\NPC\Communard\Cannon_Incoming\Loris\VX_Bar_M_Comm_Worker_Cannon_Incoming_Loris-004		170784
	571709437	VX_Bar_M_Comm_Worker_Player_Far_Loris-001	.cache\B3\{B3682045-F5E3-B2BE-221D-12D349DF6CE5}.wem		\Containers\VX\NPC\Communard\Player_Far\Loris\VX_Bar_M_Comm_Worker_Player_Far_Loris-001		246776
	573967476	VX_Bar_M_Comm_Worker_Barricade_Destroyed_Loris-001	.cache\2D\{2D797469-18E6-0ED3-B917-E25F1B00F985}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Destroyed\Loris\VX_Bar_M_Comm_Worker_Barricade_Destroyed_Loris-001		163160
	584171032	VX_Bar_M_Comm_Worker_Player_Far_Thomas-002	.cache\06\{0641A8DD-9249-FA21-800C-DEACE2A293FF}.wem		\Containers\VX\NPC\Communard\Player_Far\Thomas\VX_Bar_M_Comm_Worker_Player_Far_Thomas-002		188348
	584447950	VX_Bar_M_Comm_Worker_Barricade_Destroyed_Loris-004	.cache\40\{4035A69D-F5E1-403C-1403-5CBDEB585D9E}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Destroyed\Loris\VX_Bar_M_Comm_Worker_Barricade_Destroyed_Loris-004		232018
	586271242	VX_Bar_M_Comm_Military_Barricade_Destroyed_Thomas-001	.cache\26\{2669F0A2-17AA-4DFE-C39B-E968D9AC5486}.wem		\Containers\VX\NPC\Communard\Barricade_State\Barricade_Destroyed\Thomas\VX_Bar_M_Comm_Military_Barricade_Destroyed_Thomas-001		207624
